chr	pos	stat	pvals	fdrs
Group1.1	46872	4.02421551428741	5.71655502387682e-05	0.00318476941742581
Group1.1	1134854	3.15725247933306	0.00159263383371186	0.0449901301586261
Group1.1	1136298	7.86694338473339	3.63411003131579e-15	2.61849741456407e-12
Group1.1	1141935	-3.299188592823	0.000969647439958319	0.0317574228214228
Group1.1	1142434	-3.21574743747358	0.00130105279583227	0.0396106439925498
Group1.2	753561	4.36887251962029	1.24889638981712e-05	0.000978121172546627
Group1.4	288469	4.35475927733164	1.33213224985929e-05	0.00102757790197742
Group1.7	355555	-3.89479420648878	9.82821362121722e-05	0.00498701093042797
Group1.7	442737	3.83372075155192	0.000126219424097547	0.00620081607111947
Group1.7	442765	8.8102188697596	1.24901749605573e-18	1.34993810973703e-15
Group1.8	61814	-3.53865028346507	0.000402178279562764	0.015305432554628
Group1.8	61987	-3.27714086765857	0.00104864037601916	0.0339332490539373
Group1.8	274259	-3.17150477651919	0.00151651374109301	0.0434760756332446
Group1.9	197944	4.88714154067012	1.02310542041094e-06	0.000112833912079606
Group1.10	228595	-6.38842295248051	1.67605233937251e-10	4.64481376511232e-08
Group1.10	338465	7.27551426393447	3.4510322517245e-13	1.53107852723108e-10
Group1.10	359688	3.81424382869399	0.000136600549406516	0.00659097650886439
Group1.10	786691	3.87752225754606	0.000105525676256376	0.00529396968020266
Group1.10	949616	3.9118226951515	9.16021546335293e-05	0.00471445755847231
Group1.10	1382508	-4.24050867382119	2.23013816444638e-05	0.00152552742286939
Group1.10	1382518	-3.73682739458886	0.000186356754821142	0.0084273799418699
Group1.10	1382574	-3.40502351429822	0.000661583568256008	0.0232911895951496
Group1.18	17767	4.33469693001685	1.45961072602675e-05	0.00110099703452882
Group1.21	577388	-3.26485863028744	0.00109518722521865	0.0350200696158672
Group1.21	577422	-4.06077310631437	4.89104865291839e-05	0.0028158403385396
Group1.21	599384	4.04801594873707	5.16536275179132e-05	0.00295382225509845
Group1.22	32415	3.23143999660064	0.00123168180921588	0.0385855565043629
Group1.22	198977	4.97447808058148	6.54236661961881e-07	7.60321488439141e-05
Group1.22	205725	-4.89043043730119	1.00615712197636e-06	0.000112108723446603
Group1.22	236046	3.57040201044625	0.00035643377598272	0.01411112179788
Group1.22	403576	3.62975750211643	0.00028368760593293	0.0117026551332943
Group1.22	586149	4.60989650903289	4.02869469509152e-06	0.00036900112088601
Group1.22	676072	-4.13311120202343	3.57885461121848e-05	0.00221030060788853
Group1.23	129976	3.5544773493302	0.000378731132700373	0.0147375438136248
Group1.23	591009	-3.36410469556771	0.000767924061498795	0.0263483277989809
Group1.29	397836	5.24716639150209	1.54456391044754e-07	2.28680092385164e-05
Group1.29	532626	3.31136978601593	0.000928404363840672	0.0306856096770336
Group1.29	574078	3.27987809007003	0.0010385195178865	0.0337066635114633
Group1.29	647450	-8.08232350296409	6.35442673803872e-16	4.9056174417659e-13
Group1.29	653547	-3.43875663799437	0.000584392325229386	0.0209142789770835
Group1.35	456641	-5.38799131257208	7.12494954066994e-08	1.14935006918747e-05
Group1.35	456684	-3.79914641674508	0.000145195298991058	0.00688276662936557
Group1.41	56741	3.34408987666518	0.000825529883839576	0.0278822718266817
Group1.42	173188	3.56138225058779	0.000368907545576549	0.0145067998437252
Group1.42	213102	-4.57205223300522	4.8297050081049e-06	0.000427507273792501
Group2.7	72047	3.38252844207197	0.000718218402931165	0.024879822111795
Group2.7	220106	3.6706996099945	0.000241887482908578	0.0102497227457286
Group2.19	3421	6.87928879440451	6.0152106830784e-12	2.05174654197587e-09
Group2.19	4041	4.70640011619195	2.52129431770039e-06	0.000245496837709062
Group2.19	4093	3.77644456642788	0.000159082944227608	0.00741107095349995
Group2.19	20439	3.32152751133493	0.000895261559692573	0.029738491522694
Group2.19	20616	5.82830434894694	5.59933921164887e-09	1.14184260753775e-06
Group2.19	20619	5.68693303817692	1.29341141783531e-08	2.41020527654553e-06
Group2.19	26003	3.72757810097721	0.000193328659950055	0.00867010853419169
