chr	pos	stat	pvals	fdrs
Group1.1	46872	3.83639382268898	0.000124854138194292	0.00451312215921039
Group1.1	226023	-7.32092879830508	2.46260485224381e-13	9.17787353208659e-11
Group1.1	226035	-6.83497954542725	8.20167303747051e-12	2.01462914065867e-09
Group1.1	344152	-3.14507651915289	0.00166043394031443	0.036401561920727
Group1.1	1141893	3.47788080553103	0.000505394606787806	0.0141510489900586
Group1.1	1141935	4.01520291045683	5.93946731053029e-05	0.00247852365606994
Group1.1	1142269	-5.82380505300983	5.75226710235543e-09	7.77131285528218e-07
Group1.1	1142272	-5.096580303783	3.45843894822668e-07	3.08915769854826e-05
Group1.1	1142434	-3.4420335595642	0.000577358617424305	0.0157181157106345
Group1.1	1263998	-3.04012433301769	0.00236480502157161	0.047243646345926
Group1.2	338449	-3.21950161120156	0.00128413639111817	0.0299115218000112
Group1.2	762763	-4.21646912925033	2.48157240737291e-05	0.00117635239381081
Group1.7	53621	-5.09185915577075	3.54569458257314e-07	3.14113664331561e-05
Group1.7	294841	3.27898309381852	0.00104181877062268	0.02515067743257
Group1.7	295042	4.03671769693651	5.42042278579789e-05	0.00227069494065518
Group1.8	61814	3.78502281274846	0.000153694479152563	0.00536423466691501
Group1.8	268058	-3.05209415255649	0.00227250807748664	0.0456529131997687
Group1.10	228595	4.52636559871358	6.00067324163265e-06	0.000356347672503108
Group1.10	229180	-7.0644069477325	1.61303389565826e-12	4.58780798533539e-10
Group1.10	325604	3.57168895695941	0.000354686506659622	0.0104453726538888
Group1.10	338465	-7.74621252109262	9.4674007214566e-15	4.65107577261377e-12
Group1.10	746574	-4.70392743393626	2.55203985976799e-06	0.000172390292527328
Group1.10	775945	-3.95826119807429	7.549737145278e-05	0.00298892157751519
Group1.14	238113	6.85244710887402	7.25972321747126e-12	1.86816877462927e-09
Group1.15	85833	-5.46188379870935	4.71108426264068e-08	5.30389569902296e-06
Group1.15	1104882	3.11670255189144	0.00182885996203643	0.0392584168511768
Group1.21	475489	3.14283059272752	0.00167322647675617	0.0366077566007707
Group1.21	523244	-6.35499731197926	2.08430265897591e-10	4.09584420694758e-08
Group1.21	600220	-3.3751336736271	0.000737798444969049	0.0191685711375612
Group1.22	32411	-3.67267301440633	0.000240026535080197	0.00765476396123999
Group1.22	402824	9.78294847343763	1.3327047565844e-22	1.80048412614553e-19
Group1.22	640536	-3.59421694072231	0.000325368655958352	0.00979549981503586
Group1.23	27213	-3.05821099232716	0.00222662740800419	0.0452113539490294
Group1.23	129976	3.36344111501837	0.000769772562432451	0.0197617621253443
Group1.23	591009	3.59345798257989	0.000326318290283403	0.00979680022606393
Group1.29	221379	-3.17947465396665	0.00147542272062607	0.033083752623499
Group1.29	406603	-3.19751519462501	0.00138617108293737	0.0316738627154061
Group1.29	654421	3.50775033439749	0.00045191294768906	0.0128533556279562
Group1.29	1613854	-3.66806887890661	0.00024438935413297	0.0077459241626661
Group1.29	1613911	-3.65658387958411	0.000255598798482872	0.00805286025460311
Group1.29	1613966	-4.6402752458435	3.47945421271209e-06	0.000221211418417601
Group1.33	362977	-3.02165990637678	0.0025139282035714	0.0495325744096476
Group1.33	363009	-3.25942430568233	0.00111638566442831	0.0266355325853006
Group1.35	490971	-3.59775766163272	0.000320972466308777	0.00971728407805395
Group1.37	182049	4.66419339948677	3.09829893364537e-06	0.000200517454340355
Group1.37	182251	3.26689717034469	0.00108733167541334	0.0260674375491993
Group1.37	1286797	7.26230565412721	3.80547063984879e-13	1.32675892501567e-10
Group1.40	385728	3.1542349193538	0.00160919493630165	0.0355668279581764
Group1.41	56741	-3.09944929681793	0.00193880759460005	0.0410875146714458
Group1.41	1032049	-4.38134086313703	1.1795117681473e-05	0.000631097187630497
Group1.41	1032068	-5.37796285148191	7.5333354761686e-08	7.82887402177213e-06
Group1.41	1032083	-6.14342895068347	8.07588044692434e-10	1.32248660409634e-07
Group1.41	1032088	-3.18629287626919	0.0014410863259863	0.032578644113852
Group2.1	73277	5.31525920338239	1.06505607771047e-07	1.05606661356832e-05
Group2.5	43848	-3.49826825437919	0.000468289863898464	0.0132148220600903
Group2.7	72148	-3.56013605145819	0.000370662705608339	0.010798173914326
Group2.7	220021	5.0550978777879	4.30170096358587e-07	3.68990349320922e-05
Group2.7	220047	3.84761324069796	0.000119274150574745	0.00434045461081428
Group2.7	220081	3.45178534675683	0.000556890565616053	0.0153151990666114
Group2.7	220129	3.39189005706991	0.000694122863480927	0.0182977558743948
Group2.7	232828	-3.58313593793832	0.000339493815705494	0.0100527374250548
Group2.7	951097	4.84039824744304	1.29579190346343e-06	9.39927442458577e-05
Group2.11	917070	4.93346476806419	8.07836193804938e-07	6.28136228967178e-05
Group2.15	1062635	-8.45981182870959	2.67809305368211e-17	2.22652536339971e-14
Group2.15	1063456	6.05394334497935	1.41342338357492e-09	2.18232570423967e-07
Group2.15	1063630	11.645637299076	2.41509488215371e-31	8.70078182877245e-28
Group2.15	1064042	-10.2631343379172	1.03298329142713e-24	2.23289668274888e-21
Group2.15	1064050	-4.44809111363181	8.66367811893763e-06	0.000488623664042063
Group2.15	1064601	4.10349577551304	4.0695388712113e-05	0.00178795024878259
Group2.15	1069503	18.4830993499877	2.82478453163801e-76	1.52651356089718e-72
Group2.15	1069599	4.57356667973315	4.79490985417795e-06	0.000287907698355307
Group2.15	1069706	20.9221461483078	3.36619538736703e-97	3.63818397466629e-93
Group2.15	1069733	10.184314474476	2.3299625611082e-24	4.1970392267429e-21
Group2.15	1071750	7.13794060442951	9.47395490633242e-13	2.92555727507545e-10
Group2.15	1072971	3.03303438732533	0.00242108009659514	0.0481011648602947
Group2.15	1073280	7.83997118819009	4.50649819361121e-15	2.4353116238275e-12
Group2.15	1074152	-4.97186377521354	6.63122953860243e-07	5.23141086519818e-05
Group2.15	1074656	5.85586441585128	4.7453524976648e-09	6.83836930596816e-07
Group2.15	1075131	-3.13675180269772	0.00170830674626866	0.0372245550678863
Group2.15	1075700	8.1140074000709	4.89771559496309e-16	2.94080611946451e-13
Group2.15	1075866	4.75619107848455	1.97279751176991e-06	0.000139359447759537
Group2.15	1075908	3.30183029738833	0.00096056166606411	0.0236932859529873
Group2.18	1222481	-6.99587719596429	2.63604359821412e-12	7.12258980237455e-10
Group2.19	3059	-3.30041053318413	0.000965434898999476	0.0237145917917871
Group2.19	544293	3.78475604114583	0.000153859432526245	0.00536423466691501
Group2.19	548293	3.49278586832505	0.000478009650613295	0.0134190345553987
Group2.19	1023312	3.55673531552953	0.000375492138983751	0.010880211898489
Group2.19	1023392	-4.16062532208242	3.17377401043157e-05	0.00144126678591363
Group2.19	1023404	-4.08646377771191	4.37997830251856e-05	0.00189355221974482
Group2.19	1225442	4.42527125856827	9.6321172041189e-06	0.000531142462969985
Group2.19	1227512	-3.06859419323366	0.00215068516661052	0.0440238736377396
Group2.19	1267978	3.65726784017454	0.000254917969536302	0.00805286025460311
Group2.19	1268016	4.37042227618163	1.2400648923092e-05	0.000656991242944994
Group3.4	455804	-3.08423610154809	0.00204075570775884	0.0424202204422418
Group3.5	765493	-3.37566904994349	0.000736364382233774	0.0191685711375612
Group3.7	79733	-5.03228738913146	4.84661978334409e-07	4.02940512449099e-05
Group3.7	79744	-4.77122113110572	1.83112372200987e-06	0.00013106480256611
Group3.7	285245	-4.15264937170269	3.28648095655561e-05	0.00148001192410221
Group3.8	955234	3.87339903411258	0.000107327882297106	0.00401383997185856
Group3.8	955320	3.83701240066278	0.000124540185595702	0.00451312215921039
Group3.8	955358	4.30605639438321	1.66190705334539e-05	0.000851274475476633
Group3.8	955503	3.5838027904851	0.000338627796785577	0.0100527374250548
Group3.8	955525	3.75973804236885	0.000170091366904263	0.00587331467572292
Group3.8	955558	5.32252595035192	1.02336179755071e-07	1.0332921323899e-05
