chr	pos	stat	pvals	fdrs
Group1.1	226181	3.31066575618711	0.00093074309896621	0.03810405838495
Group1.2	338600	3.23907013279629	0.00119920082168366	0.0451680441473848
Group1.2	762763	-5.09406531386002	3.5046594014611e-07	6.31305980183192e-05
Group1.7	451106	-3.63530444878355	0.000277652541425204	0.0161820619908778
Group1.8	268025	-3.18654068198397	0.00143985236691598	0.0498498139790044
Group1.8	356473	-3.3642063179335	0.000767641341659353	0.0331866704826171
Group1.10	229157	-4.05128283553333	5.09375893769014e-05	0.00410071679205769
Group1.10	229246	-4.12654755456381	3.68249882879967e-05	0.00327724300471652
Group1.10	330189	4.10003264989644	4.13091854474842e-05	0.00348804434622194
Group1.10	359634	-4.20897063619145	2.56536721270338e-05	0.0023902145547326
Group1.10	746574	3.72995314442485	0.000191515382133803	0.0123946003000128
Group1.10	775945	3.27777047621252	0.00104630435456084	0.0408247561880633
Group1.10	787256	-3.34013823705895	0.000837366975253034	0.035352586986464
Group1.15	1104882	-3.21987707854586	0.00128245574138408	0.0473064220234783
Group1.22	32415	-3.81687436721052	0.000135152943916887	0.00901687048057851
Group1.22	428962	-3.32344497507622	0.000889129618376714	0.0369604342900597
Group1.23	129976	-4.03010470112169	5.57520139359787e-05	0.00439830486583983
Group1.29	431795	4.71345167624561	2.43555504347041e-06	0.000376049698711831
Group1.33	362977	3.45805164982147	0.0005440970626354	0.0263704083092529
Group1.33	363009	3.47635169104095	0.000508285267534204	0.0249706689614076
Group1.33	363040	3.56706234918594	0.000361005608337213	0.0193155872025178
Group1.35	456684	4.1060440144068	4.02492820666145e-05	0.00345249397282516
Group1.35	491228	7.68955748217314	1.47644790778887e-14	1.59574489873821e-11
Group1.37	1286840	-3.23973846765662	0.00119639378869459	0.0451680441473848
Group1.40	628460	-5.14362978938733	2.6948032745852e-07	5.02162651581325e-05
Group1.41	721792	-3.18968569194972	0.00142427604530742	0.0497944100363763
Group1.41	1032049	3.34880837402604	0.000811599074225065	0.0346709991866581
Group1.42	164543	-3.20693214480929	0.00134158636375758	0.048607289031071
Group2.17	1380762	-4.24290284668366	2.20646973419088e-05	0.00212773828737758
Group2.19	3096	3.88040497597805	0.000104282682028529	0.00731874822963861
Group2.19	20294	-4.88390919058136	1.04002987454086e-06	0.000178422902921231
Group2.19	20773	3.30095913412496	0.000963549159824417	0.0388848720762764
Group2.19	21142	-3.34518556536263	0.000822275357307303	0.0349887876447926
Group2.19	80027	-4.02447959142753	5.71014454790797e-05	0.00443994548732298
Group2.19	1227512	5.92208035771296	3.17894209418687e-09	1.22707164835613e-06
Group2.19	1332920	3.27237102447651	0.00106649519280506	0.0413142653900971
Group3.3	689319	-3.19852166577973	0.00138134153106872	0.0491103265387854
Group3.5	114304	3.22911088393278	0.001241757379546	0.0461199785502858
Group3.5	765493	-4.50155244321165	6.74589151498649e-06	0.000847785994115977
