chr	pos	stat	pvals	fdrs
Group1.1	46872	4.84815924378492	1.24612354755888e-06	3.9012717097877e-05
Group1.1	225857	-2.96703470851264	0.00300687013192808	0.0302251125010313
Group1.1	226023	-19.4804844620617	1.60751236708691e-84	6.00566620343668e-81
Group1.1	226035	-20.1417171423212	3.18113870749864e-90	1.78271013168224e-86
Group1.1	226232	4.43191453975311	9.34000385945084e-06	0.000235771989316948
Group1.1	228022	2.87277900078221	0.00406878632781776	0.0381934314591135
Group1.1	1134340	-3.34761272313573	0.00081510831008797	0.0108500403081544
Group1.1	1134367	-3.56375493689002	0.000365587289370466	0.00567521099621078
Group1.1	1136467	3.13320611790482	0.00172907973081826	0.0197347511435958
Group1.1	1141893	7.74403888642316	9.63075336157804e-15	1.24070670892605e-12
Group1.1	1142000	9.51926390310316	1.74410056493638e-21	5.92359973691118e-19
Group1.1	1142269	-7.23806931666129	4.55116836787279e-13	4.28651219051414e-11
Group1.1	1142272	-7.30284936957882	2.81736539579456e-13	2.79442755363411e-11
Group1.1	1251842	3.34808336012383	0.000813725313538682	0.0108445104805488
Group1.1	1252559	9.12076822645228	7.45936686386466e-20	2.09011459525488e-17
Group1.1	1252572	2.81982421004975	0.00480499642813783	0.0435362974669109
Group1.1	1252617	3.28452686056549	0.00102153760284084	0.0131149982275374
Group1.1	1252771	3.38645758903037	0.000708012191398969	0.00970097877897267
Group1.1	1252918	3.26299324038471	0.00110242149310649	0.013898695269671
Group1.1	1252940	3.26715468481806	0.00108634305477882	0.0137268691747023
Group1.1	1263803	-4.26581562321088	1.99173219037379e-05	0.000450976452317361
Group1.2	762763	-5.81078974526051	6.21788155667219e-09	3.18219253366128e-07
Group1.2	783562	5.66272287762306	1.48989670232251e-08	6.98692980737686e-07
Group1.2	783565	6.32007021538344	2.61444481429884e-10	1.7136080396878e-08
Group1.2	838480	6.14856620102021	7.81864934876801e-10	4.66124584579744e-08
Group1.2	838574	5.12221319097167	3.01970195706869e-07	1.0953016030688e-05
Group1.3	275326	-3.24318549082317	0.00118201230161514	0.0146347857494497
Group1.3	473111	4.66858275540987	3.03284611611653e-06	8.67146409934543e-05
Group1.7	53621	-4.96522425198073	6.8621730534693e-07	2.2423100753144e-05
Group1.7	53733	-3.94605042800247	7.94508874917888e-05	0.00156213330247712
Group1.7	54130	-3.20085865740518	0.00137018726607332	0.0163546952908944
Group1.7	54203	-2.9954210030225	0.00274066281234364	0.0281037043007754
Group1.7	294841	3.30211317378296	0.00095959344026639	0.0124769411583593
Group1.7	294891	5.18686293361271	2.13866015309602e-07	7.88490230128296e-06
Group1.7	295042	5.35279976171129	8.660366799213e-08	3.46662111019926e-06
Group1.7	355394	3.23478783522482	0.00121733151427921	0.0149298746900479
Group1.7	355555	3.65071261413554	0.000261513725136533	0.00429142874279688
Group1.7	355596	2.96812713873553	0.00299620370837331	0.0301449292311024
Group1.7	450718	3.77966465316004	0.000157039718826073	0.0028206749496837
Group1.8	61814	3.68902001477903	0.000225119510854226	0.0037999088518888
Group1.8	70205	3.88176141140469	0.000103702595572643	0.00197334242984411
Group1.8	264117	-2.81832043058485	0.00482756056518854	0.0436701362507128
Group1.8	269030	4.98729351881975	6.12310039325143e-07	2.02441620081304e-05
Group1.8	273993	-4.08720488963887	4.3660151287382e-05	0.00091512406525114
Group1.8	274107	-3.49233300901188	0.000478820887266718	0.00707997955736856
Group1.10	228595	3.46464158443459	0.000530938574707277	0.00766850456871026
Group1.10	229180	-10.0304809424805	1.11969867097413e-23	6.27479135213904e-21
Group1.10	325604	5.61494821813926	1.96621117851455e-08	8.99481424032289e-07
Group1.10	339078	3.10672504029973	0.00189172261827212	0.0212914545951804
Group1.10	339648	4.98823727191567	6.09327045087307e-07	2.02051405956761e-05
Group1.10	339747	2.95468254897462	0.00312990924536686	0.0312377763331004
Group1.10	362942	3.80820877449634	0.000139977071881197	0.00255793992398581
Group1.10	746574	-8.04408043182381	8.68954364846689e-16	1.29856540282689e-13
Group1.10	775812	-5.55449506418783	2.7841538034323e-08	1.233391139481e-06
Group1.10	775945	-4.53225951980334	5.83560931756164e-06	0.000155727402931502
Group1.10	775973	-6.69710572819958	2.12587818570066e-11	1.67794666938965e-09
Group1.10	775986	-8.9672014508765	3.04143520763984e-19	7.74736495618802e-17
Group1.10	776010	-8.79166461192485	1.47360115916524e-18	3.51406846636682e-16
Group1.10	1382508	3.08863794686719	0.00201076319123569	0.0224022205242243
Group1.10	1385467	4.43867900949723	9.05126867788085e-06	0.000229517238329612
Group1.14	98689	-3.9255517277285	8.65311715746633e-05	0.00168375238022366
Group1.14	98704	-3.91947012639917	8.87438597552485e-05	0.0017208324915862
Group1.14	98706	-4.02868449030553	5.60898346775694e-05	0.00114300884921127
Group1.14	99042	-7.60687716098401	2.80797960827429e-14	3.42085167929764e-12
